alive,alive_since,anonymity,average_timeout,first_seen,ip_data,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
True,1742798252.357052,elite,865.4225966087857,1742750226.7594235,"{'as': 'AS132203 Tencent Building, Kejizhongyi Avenue', 'asname': 'TENCENT-NET-AP-CN', 'city': 'Santa Clara', 'continent': 'North America', 'continentCode': 'NA', 'country': 'United States', 'countryCode': 'US', 'district': '', 'hosting': True, 'isp': 'Shenzhen Tencent Computer Systems Company Limited', 'lat': 37.3541, 'lon': -121.9552, 'mobile': False, 'org': 'Tencent Cloud Computing', 'proxy': False, 'regionName': 'California', 'status': 'success', 'timezone': 'America/Los_Angeles', 'zip': ''}",1742750228,1742798475.8069386,13001,http,http://43.153.81.159:13001,False,742.2888278961182,399,181,68.79310344827586,43.153.81.159
True,1742798416.2905164,elite,776.1786379814148,1742737445.8185625,"{'as': 'AS132203 Tencent Building, Kejizhongyi Avenue', 'asname': 'TENCENT-NET-AP-CN', 'city': 'Tokyo', 'continent': 'Asia', 'continentCode': 'AS', 'country': 'Japan', 'countryCode': 'JP', 'district': '', 'hosting': True, 'isp': 'Shenzhen Tencent Computer Systems Company Limited', 'lat': 35.6893, 'lon': 139.6899, 'mobile': False, 'org': 'Tencent Cloud Computing (Beijing) Co., Ltd', 'proxy': False, 'regionName': 'Tokyo', 'status': 'success', 'timezone': 'Asia/Tokyo', 'zip': '151-0053'}",1742738055,1742798479.643243,13001,http,http://43.167.170.25:13001,False,799.8359203338623,500,229,68.58710562414267,43.167.170.25
True,1742798203.230951,elite,797.0469887468064,1742759286.1777866,"{'as': 'AS132203 Tencent Building, Kejizhongyi Avenue', 'asname': 'TENCENT-NET-AP-CN', 'city': 'Tokyo', 'continent': 'Asia', 'continentCode': 'AS', 'country': 'Japan', 'countryCode': 'JP', 'district': '', 'hosting': True, 'isp': 'Shenzhen Tencent Computer Systems Company Limited', 'lat': 35.6761, 'lon': 139.6503, 'mobile': False, 'org': 'Tencent Cloud Computing', 'proxy': False, 'regionName': 'Tokyo', 'status': 'success', 'timezone': 'Asia/Tokyo', 'zip': ''}",1742759288,1742798474.9809065,13001,http,http://43.153.139.129:13001,False,697.5862979888916,327,146,69.13319238900634,43.153.139.129
True,1742798410.2600892,transparent,5285.429922823424,1742321325.44107,"{'as': 'AS270172 Guillermo Robles Ramirez', 'asname': 'Guillermo Robles Ramirez', 'city': 'San José Iturbide', 'continent': 'North America', 'continentCode': 'NA', 'country': 'Mexico', 'countryCode': 'MX', 'district': '', 'hosting': False, 'isp': 'Guillermo Robles Ramirez', 'lat': 20.9833, 'lon': -100.4299, 'mobile': False, 'org': 'Open TI', 'proxy': False, 'regionName': 'Guanajuato', 'status': 'success', 'timezone': 'America/Mexico_City', 'zip': '37980'}",1742321570,1742798462.8393173,999,http,http://38.65.172.81:999,False,7092.0045375823975,3226,2615,55.230268789590816,38.65.172.81
True,1742798390.851638,elite,2745.666037665473,1739282549.9130237,"{'as': 'AS36666 GloboTech Communications', 'asname': 'GTCOMM', 'city': 'Montreal', 'continent': 'North America', 'continentCode': 'NA', 'country': 'Canada', 'countryCode': 'CA', 'district': 'Ville-Marie', 'hosting': True, 'isp': 'GloboTech Communications', 'lat': 45.5049, 'lon': -73.573, 'mobile': False, 'org': '', 'proxy': True, 'regionName': 'Quebec', 'status': 'success', 'timezone': 'America/Toronto', 'zip': 'H4X'}",1742502245,1742798455.561162,9549,http,http://72.10.164.178:9549,False,967.59033203125,90,15089,0.5929244350747743,72.10.164.178
True,1742798343.5704958,elite,685.1101665590553,1742752153.728637,"{'as': 'AS132203 Tencent Building, Kejizhongyi Avenue', 'asname': 'TENCENT-NET-AP-CN', 'city': 'Santa Clara', 'continent': 'North America', 'continentCode': 'NA', 'country': 'United States', 'countryCode': 'US', 'district': '', 'hosting': True, 'isp': 'Shenzhen Tencent Computer Systems Company Limited', 'lat': 37.3541, 'lon': -121.9552, 'mobile': False, 'org': 'Tencent Cloud Computing', 'proxy': False, 'regionName': 'California', 'status': 'success', 'timezone': 'America/Los_Angeles', 'zip': ''}",1742752155,1742798449.7931652,13001,http,http://43.153.100.212:13001,False,452.97908782958984,407,151,72.93906810035843,43.153.100.212
True,1742798346.2904418,elite,3813.8142993784577,1742422886.7631488,"{'as': 'AS6939 Hurricane Electric LLC', 'asname': 'HURRICANE', 'city': 'Fremont', 'continent': 'North America', 'continentCode': 'NA', 'country': 'United States', 'countryCode': 'US', 'district': 'East Industrial', 'hosting': True, 'isp': 'Hurricane Electric LLC', 'lat': 37.49, 'lon': -121.931, 'mobile': False, 'org': 'Hurricane Electric', 'proxy': True, 'regionName': 'California', 'status': 'success', 'timezone': 'America/Los_Angeles', 'zip': '94539'}",1742422894,1742798454.947034,3128,http,http://65.49.14.6:3128,False,9269.74892616272,991,1999,33.1438127090301,65.49.14.6
True,1742798460.8890054,transparent,6263.623905461666,1735835179.4240587,"{'as': 'AS33763 Paratus Telecommunications Limited', 'asname': 'Paratus', 'city': 'Luanda', 'continent': 'Africa', 'continentCode': 'AF', 'country': 'Angola', 'countryCode': 'AO', 'district': '', 'hosting': False, 'isp': 'Paratus Telecommunications Limited', 'lat': -8.8371, 'lon': 13.2333, 'mobile': False, 'org': 'Paratus Telecommunications Limited', 'proxy': True, 'regionName': 'Luanda Province', 'status': 'success', 'timezone': 'Africa/Luanda', 'zip': ''}",1742488999,1742798460.8890054,8080,http,http://160.242.19.122:8080,False,7780.994892120361,7499,82574,8.32546934153409,160.242.19.122
True,1742201032.214416,elite,2206.6463931716867,1697004477.3979282,"{'as': 'AS206262 TelKos L.L.C', 'asname': 'Telkos', 'city': 'Pristina', 'continent': 'Europe', 'continentCode': 'EU', 'country': 'Kosovo', 'countryCode': 'XK', 'district': '', 'hosting': False, 'isp': 'TelKos L.L.C', 'lat': 42.6498, 'lon': 21.1711, 'mobile': False, 'org': '', 'proxy': True, 'regionName': 'Pristina', 'status': 'success', 'timezone': 'Europe/Belgrade', 'zip': ''}",1741915278,1742201032.214416,1080,socks4,socks4://185.191.165.28:1080,True,1311.018943786621,16286,274042,5.609517511228679,185.191.165.28
True,1741913289.870818,elite,4487.777019889888,1710540201.8018887,"{'as': 'AS265758 COOPERATIVA DE OBRAS Y SERVICIOS PUBLICOS DE DESPENADEROS LIMITADA', 'asname': 'COOPERATIVA DE OBRAS Y SERVICIOS PUBLICOS DE DESPENADEROS LIMITADA', 'city': 'Buenos Aires', 'continent': 'South America', 'continentCode': 'SA', 'country': 'Argentina', 'countryCode': 'AR', 'district': '', 'hosting': False, 'isp': 'Cooperativa De Obras Y Servicios Publicos De Despenaderos Limitada', 'lat': -34.6176, 'lon': -58.3809, 'mobile': False, 'org': 'Level 3 Argentina S.A', 'proxy': True, 'regionName': 'Buenos Aires F.D.', 'status': 'success', 'timezone': 'America/Argentina/Buenos_Aires', 'zip': '1427'}",1741548797,1741913289.870818,4153,socks4,socks4://201.234.24.89:4153,True,8299.402236938477,8985,259507,3.346468423640183,201.234.24.89
